latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
27.733,111.536,303.5,1.8,1.3,2021-02-22,0340,T,33,6.0NRT,289.7,6.1,D
27.83,109.457,303.1,1.3,1.1,2021-02-22,0340,T,50,6.0NRT,292.9,4.9,D
27.729,102.214,314.3,1.3,1.1,2021-02-22,0340,T,46,6.0NRT,297.1,10.1,D
27.719,102.213,318.6,1.3,1.1,2021-02-22,0340,T,77,6.0NRT,297.1,16.3,D
26.628,109.197,304.1,1.3,1.1,2021-02-22,0340,T,56,6.0NRT,291.1,6.8,D
25.916,112.355,314.8,2.3,1.5,2021-02-22,0340,T,74,6.0NRT,292.7,29.5,D
25.919,112.349,312.8,2.3,1.5,2021-02-22,0340,T,71,6.0NRT,292.7,24.3,D
27.028,105.217,306.9,1,1,2021-02-22,0340,T,59,6.0NRT,291.9,5.9,D
27.026,105.226,318.9,1,1,2021-02-22,0340,T,77,6.0NRT,290.6,15.4,D
26.561,107.522,300.4,1.1,1.1,2021-02-22,0340,T,15,6.0NRT,288.3,2.5,D
25.628,111.794,307.1,2.1,1.4,2021-02-22,0340,T,58,6.0NRT,292.8,14.2,D
25.625,111.814,310.2,2.1,1.4,2021-02-22,0340,T,68,6.0NRT,293.7,19.5,D
26.581,105.864,303.3,1,1,2021-02-22,0340,T,46,6.0NRT,291.9,3.5,D
26.579,105.874,311.7,1,1,2021-02-22,0340,T,71,6.0NRT,293.6,9.2,D
25.524,110.436,304.7,1.7,1.3,2021-02-22,0340,T,57,6.0NRT,291.6,8.7,D
25.521,110.452,308,1.7,1.3,2021-02-22,0340,T,65,6.0NRT,291.8,13.4,D
25.812,108.682,301.3,1.3,1.1,2021-02-22,0340,T,31,6.0NRT,287.2,4.7,D
25.547,109.601,301.4,1.5,1.2,2021-02-22,0340,T,15,6.0NRT,287.2,4.3,D
26.614,101.595,314.8,1.3,1.1,2021-02-22,0340,T,56,6.0NRT,301.2,10.7,D
26.615,101.603,315.2,1.3,1.1,2021-02-22,0340,T,62,6.0NRT,300.2,10.3,D
26.565,101.673,313.5,1.3,1.1,2021-02-22,0340,T,51,6.0NRT,301.1,7.8,D
24.236,115.252,306.2,3.9,1.8,2021-02-22,0340,T,56,6.0NRT,291.1,34.6,D
25.205,109.504,309.5,1.5,1.2,2021-02-22,0340,T,66,6.0NRT,290.5,13.4,D
25.203,109.519,309.6,1.5,1.2,2021-02-22,0340,T,66,6.0NRT,290.2,13.8,D
25.178,109.469,307.6,1.5,1.2,2021-02-22,0340,T,59,6.0NRT,289.1,10.5,D
25.628,105.329,305.2,1,1,2021-02-22,0340,T,31,6.0NRT,291.1,4.4,D
24.673,110.693,303.7,1.8,1.3,2021-02-22,0340,T,23,6.0NRT,287.2,5.2,D
24.945,109.152,306.8,1.4,1.2,2021-02-22,0340,T,57,6.0NRT,293,6.5,D
41.822,123.013,302.1,4.1,1.9,2021-02-22,0335,T,37,6.0NRT,269.2,38.7,D
25.32,104.858,303.2,1,1,2021-02-22,0345,T,26,6.0NRT,288.8,3.3,D
24.064,111.388,317.1,2.1,1.4,2021-02-22,0345,T,75,6.0NRT,289.7,40.1,D
25.934,98.596,304.7,2,1.4,2021-02-22,0345,T,41,6.0NRT,290.8,14.8,D
24.063,111.382,312.9,2.1,1.4,2021-02-22,0345,T,70,6.0NRT,289.8,30,D
24.06,111.401,303.6,2.1,1.4,2021-02-22,0345,T,42,6.0NRT,289,11.1,D
25.93,98.609,302.6,2,1.4,2021-02-22,0345,T,43,6.0NRT,291.4,12.7,D
23.726,112.619,306.3,2.6,1.6,2021-02-22,0345,T,57,6.0NRT,291.2,20.4,D
23.72,112.612,306.9,2.6,1.6,2021-02-22,0345,T,58,6.0NRT,291,22.3,D
23.549,111.238,306.2,2.1,1.4,2021-02-22,0345,T,25,6.0NRT,291.1,12.9,D
23.545,111.258,312.5,2.1,1.4,2021-02-22,0345,T,59,6.0NRT,291.1,26,D
23.545,111.251,320,2.1,1.4,2021-02-22,0345,T,77,6.0NRT,291.3,43,D
23.85,109.369,318.7,1.5,1.2,2021-02-22,0345,T,76,6.0NRT,298.1,17.8,D
23.833,108.157,311,1.3,1.1,2021-02-22,0345,T,53,6.0NRT,296,8.8,D
23.643,109.116,311.8,1.5,1.2,2021-02-22,0345,T,38,6.0NRT,296.2,7.8,D
23.638,109.124,312,1.5,1.2,2021-02-22,0345,T,46,6.0NRT,294.8,10.4,D
23.678,108.642,308.1,1.4,1.2,2021-02-22,0345,T,55,6.0NRT,294.9,8,D
23.651,107.961,306,1.3,1.1,2021-02-22,0345,T,31,6.0NRT,293.3,4.9,D
23.176,110.54,304.8,1.9,1.4,2021-02-22,0345,T,31,6.0NRT,291.4,9.2,D
23.655,107.252,313.6,1.2,1.1,2021-02-22,0345,T,68,6.0NRT,294.8,11.8,D
23.524,107.981,321,1.3,1.1,2021-02-22,0345,T,77,6.0NRT,294.9,21.9,D
23.642,107.032,315.7,1.1,1.1,2021-02-22,0345,T,72,6.0NRT,295.9,10.4,D
23.626,107.075,309.5,1.1,1.1,2021-02-22,0345,T,57,6.0NRT,295.9,4.8,D
23.541,107.448,311.2,1.2,1.1,2021-02-22,0345,T,62,6.0NRT,297.1,8,D
23.064,109.942,323,1.7,1.3,2021-02-22,0345,T,79,6.0NRT,292.8,35.7,D
23.509,107.277,314.7,1.2,1.1,2021-02-22,0345,T,70,6.0NRT,295.7,11.4,D
23.507,107.289,320.3,1.2,1.1,2021-02-22,0345,T,77,6.0NRT,296.1,17.1,D
23.785,104.066,309.9,1,1,2021-02-22,0345,T,45,6.0NRT,298.3,5,D
23.478,105.75,304.7,1,1,2021-02-22,0345,T,42,6.0NRT,293.3,4.2,D
23.427,103.803,307.7,1,1,2021-02-22,0345,T,39,6.0NRT,297.1,5,D
22.536,109.338,311.1,1.6,1.3,2021-02-22,0345,T,39,6.0NRT,290.9,15.6,D
22.558,108.568,307.3,1.4,1.2,2021-02-22,0345,T,44,6.0NRT,293.6,5.3,D
23.215,103.67,304.2,1,1,2021-02-22,0345,T,26,6.0NRT,293.5,3.3,D
22.674,107.033,310.1,1.2,1.1,2021-02-22,0345,T,41,6.0NRT,295.7,6.2,D
23.272,102.935,309.2,1.1,1,2021-02-22,0345,T,51,6.0NRT,294.5,5.3,D
23.643,99.526,308.5,1.6,1.3,2021-02-22,0345,T,57,6.0NRT,296.4,11,D
22.955,104.638,305.5,1,1,2021-02-22,0345,T,52,6.0NRT,293.3,5.7,D
23.074,103.108,307.2,1,1,2021-02-22,0345,T,57,6.0NRT,292.4,5.6,D
22.44,107.212,313.8,1.2,1.1,2021-02-22,0345,T,53,6.0NRT,298.9,8.1,D
22.267,108.112,310.4,1.4,1.2,2021-02-22,0345,T,59,6.0NRT,293.6,10.5,D
22.913,103.79,315.3,1,1,2021-02-22,0345,T,67,6.0NRT,295.7,11.1,D
22.541,106.254,330,1.1,1,2021-02-22,0345,T,85,6.0NRT,293.4,29.9,D
22.539,106.264,319.7,1.1,1,2021-02-22,0345,T,76,6.0NRT,292.2,17,D
23.043,102.733,312.7,1.1,1,2021-02-22,0345,T,71,6.0NRT,295.7,8.8,D
23.041,102.743,311.7,1.1,1,2021-02-22,0345,T,69,6.0NRT,297,7.9,D
22.44,106.251,324.3,1.1,1,2021-02-22,0345,T,80,6.0NRT,293.6,22.8,D
22.062,108.474,307.1,1.5,1.2,2021-02-22,0345,T,42,6.0NRT,291.1,7.3,D
22.06,108.489,308.1,1.5,1.2,2021-02-22,0345,T,46,6.0NRT,292.4,8.5,D
22.296,106.903,325.1,1.2,1.1,2021-02-22,0345,T,81,6.0NRT,296.5,22.1,D
22.281,106.488,331.6,1.1,1.1,2021-02-22,0345,T,86,6.0NRT,292.5,32.2,D
22.69,103.74,311.1,1,1,2021-02-22,0345,T,62,6.0NRT,295.4,6.2,D
21.935,108.359,308.4,1.4,1.2,2021-02-22,0345,T,53,6.0NRT,293,8.7,D
21.928,108.365,307.2,1.4,1.2,2021-02-22,0345,T,37,6.0NRT,292.9,7.4,D
22.537,104.035,311.3,1,1,2021-02-22,0345,T,66,6.0NRT,294.4,5.7,D
22.531,104.014,309.7,1,1,2021-02-22,0345,T,59,6.0NRT,295,4.7,D
22.593,103.253,313.6,1,1,2021-02-22,0345,T,71,6.0NRT,297.6,7.7,D
22.011,106.947,324.1,1.2,1.1,2021-02-22,0345,T,81,6.0NRT,295.1,23.1,D
21.91,107.493,309,1.3,1.1,2021-02-22,0345,T,59,6.0NRT,294.7,8.7,D
22.503,103.172,311,1,1,2021-02-22,0345,T,27,6.0NRT,298.6,5.2,D
22.496,103.161,318.9,1,1,2021-02-22,0345,T,77,6.0NRT,299.2,12.7,D
23.093,97.294,308.7,2.3,1.5,2021-02-22,0345,T,50,6.0NRT,296.6,19.3,D
23.096,97.289,308.2,2.3,1.5,2021-02-22,0345,T,47,6.0NRT,296.9,18,D
21.644,107.795,334.7,1.3,1.1,2021-02-22,0345,T,88,6.0NRT,291.9,48.7,D
22.403,102.704,305.4,1.1,1,2021-02-22,0345,T,55,6.0NRT,295.4,4.2,D
21.734,107.064,315.6,1.2,1.1,2021-02-22,0345,T,72,6.0NRT,293.3,15.1,D
21.598,107.88,313.2,1.4,1.2,2021-02-22,0345,T,26,6.0NRT,294.8,11.4,D
21.588,107.878,321.1,1.4,1.2,2021-02-22,0345,T,78,6.0NRT,294.5,23.2,D
21.547,108.113,323.3,1.4,1.2,2021-02-22,0345,T,0,6.0NRT,295.3,26.2,D
21.69,107.151,352.8,1.2,1.1,2021-02-22,0345,T,97,6.0NRT,294.6,88.7,D
21.688,107.163,310.5,1.2,1.1,2021-02-22,0345,T,60,6.0NRT,292.9,9.1,D
21.68,107.15,314.3,1.2,1.1,2021-02-22,0345,T,71,6.0NRT,292,13.4,D
21.654,107.114,306.8,1.2,1.1,2021-02-22,0345,T,47,6.0NRT,290.5,6.5,D
21.652,107.126,305.9,1.2,1.1,2021-02-22,0345,T,42,6.0NRT,290.4,5.4,D
21.593,107.235,309.1,1.2,1.1,2021-02-22,0345,T,60,6.0NRT,292.7,9.6,D
21.52,107.426,308.2,1.3,1.1,2021-02-22,0345,T,54,6.0NRT,292.6,8.4,D
21.592,106.862,313.2,1.2,1.1,2021-02-22,0345,T,68,6.0NRT,292,11.4,D
21.591,106.872,328.9,1.2,1.1,2021-02-22,0345,T,84,6.0NRT,294.3,31.8,D
21.432,107.704,311.4,1.3,1.1,2021-02-22,0345,T,65,6.0NRT,295.8,8.8,D
21.456,107.378,334.2,1.3,1.1,2021-02-22,0345,T,88,6.0NRT,294.8,44.4,D
21.448,107.364,336.3,1.3,1.1,2021-02-22,0345,T,89,6.0NRT,294.1,48.4,D
21.446,107.376,342.1,1.3,1.1,2021-02-22,0345,T,92,6.0NRT,296.4,61.9,D
21.447,107.37,345.6,1.3,1.1,2021-02-22,0345,T,94,6.0NRT,296.2,71.6,D
21.445,107.382,315.2,1.3,1.1,2021-02-22,0345,T,71,6.0NRT,295.1,14.1,D
21.435,107.194,313.1,1.2,1.1,2021-02-22,0345,T,66,6.0NRT,291.7,11.6,D
21.365,106.878,335.2,1.2,1.1,2021-02-22,0345,T,88,6.0NRT,293.3,41.7,D
21.24,107.501,317.5,1.3,1.1,2021-02-22,0345,T,0,6.0NRT,293,17.2,D
21.242,107.495,314.7,1.3,1.1,2021-02-22,0345,T,42,6.0NRT,294.1,13.1,D
21.248,107.27,317.6,1.3,1.1,2021-02-22,0345,T,64,6.0NRT,290.5,15.9,D
21.246,107.282,337.1,1.3,1.1,2021-02-22,0345,T,89,6.0NRT,292.1,48.7,D
21.111,106.978,309.3,1.2,1.1,2021-02-22,0345,T,35,6.0NRT,289.8,7.2,D
21.109,106.989,334.2,1.2,1.1,2021-02-22,0345,T,87,6.0NRT,290.9,42,D
21.086,107.069,321,1.2,1.1,2021-02-22,0345,T,72,6.0NRT,293.1,20.1,D
21.689,102.878,310.1,1,1,2021-02-22,0345,T,64,6.0NRT,295.7,7.1,D
22.377,96.932,319.2,2.4,1.5,2021-02-22,0345,T,72,6.0NRT,301.7,32.8,D
22.381,96.927,315.4,2.4,1.5,2021-02-22,0345,T,59,6.0NRT,301.8,22.1,D
21.068,106.74,314.8,1.2,1.1,2021-02-22,0345,T,67,6.0NRT,292.2,12.3,D
21.401,104.242,310.8,1,1,2021-02-22,0345,T,22,6.0NRT,295.3,8.1,D
22.294,96.846,311.8,2.4,1.5,2021-02-22,0345,T,57,6.0NRT,298.4,16.7,D
21.408,103.935,309.7,1,1,2021-02-22,0345,T,50,6.0NRT,297.2,4.3,D
21.473,103.171,306.7,1,1,2021-02-22,0345,T,53,6.0NRT,294.6,3.9,D
21.413,103.333,310.5,1,1,2021-02-22,0345,T,60,6.0NRT,297.7,5.7,D
21.228,103.144,311.1,1,1,2021-02-22,0345,T,57,6.0NRT,295.2,6.1,D
21.233,102.976,311.7,1,1,2021-02-22,0345,T,53,6.0NRT,290.3,8.6,D
21.038,104.323,311,1,1,2021-02-22,0345,T,61,6.0NRT,296.8,5,D
21.75,98.813,309.5,1.7,1.3,2021-02-22,0345,T,59,6.0NRT,295,15.1,D
20.895,103.727,311.3,1,1,2021-02-22,0345,T,49,6.0NRT,297.7,6,D
20.754,104.247,308.7,1,1,2021-02-22,0345,T,54,6.0NRT,295,4.4,D
20.538,105.592,342,1.1,1,2021-02-22,0345,T,92,6.0NRT,289.7,47.7,D
20.405,102.715,312.7,1,1,2021-02-22,0345,T,67,6.0NRT,295.4,8.3,D
20.424,102.314,315.7,1.1,1,2021-02-22,0345,T,72,6.0NRT,297.7,9.4,D
20.327,102.94,310.9,1,1,2021-02-22,0345,T,62,6.0NRT,295.5,5.8,D
20.162,104.009,305.5,1,1,2021-02-22,0345,T,37,6.0NRT,291.3,4,D
19.906,104.607,334.8,1,1,2021-02-22,0345,T,88,6.0NRT,294.9,33.2,D
20.457,100.062,311,1.4,1.2,2021-02-22,0345,T,51,6.0NRT,297.7,7,D
19.726,104.34,311.7,1,1,2021-02-22,0345,T,66,6.0NRT,294.8,7.1,D
19.717,104.339,310,1,1,2021-02-22,0345,T,55,6.0NRT,296.4,5.9,D
19.85,102.209,317.7,1.1,1,2021-02-22,0345,T,72,6.0NRT,297.9,10.7,D
19.607,103.769,314.2,1,1,2021-02-22,0345,T,61,6.0NRT,298.2,8.5,D
19.606,103.779,319.2,1,1,2021-02-22,0345,T,76,6.0NRT,299.1,13.3,D
19.448,104.162,315.4,1,1,2021-02-22,0345,T,71,6.0NRT,296.2,10,D
20.075,98.098,315.2,1.8,1.3,2021-02-22,0345,T,14,6.0NRT,297.6,17.6,D
20.08,98.092,314.1,1.8,1.3,2021-02-22,0345,T,24,6.0NRT,298.1,17,D
19.763,100.475,317,1.3,1.1,2021-02-22,0345,T,69,6.0NRT,296.5,13.3,D
19.692,100.865,322,1.2,1.1,2021-02-22,0345,T,76,6.0NRT,297.7,18.5,D
19.121,103.939,323.4,1,1,2021-02-22,0345,T,80,6.0NRT,297.4,17.5,D
19.12,103.948,311.3,1,1,2021-02-22,0345,T,56,6.0NRT,296.4,6.6,D
19.081,104.086,329.3,1,1,2021-02-22,0345,T,85,6.0NRT,298.1,24,D
19.06,104.044,309.1,1,1,2021-02-22,0345,T,60,6.0NRT,296.1,5.1,D
19.234,102.474,317.2,1,1,2021-02-22,0345,T,66,6.0NRT,293.4,11.9,D
19.232,102.483,324.9,1,1,2021-02-22,0345,T,81,6.0NRT,293.1,19.4,D
18.922,103.731,318.6,1,1,2021-02-22,0345,T,75,6.0NRT,300.5,11,D
19.286,101.008,313.6,1.2,1.1,2021-02-22,0345,T,60,6.0NRT,295.3,9.3,D
18.813,103.842,311.7,1,1,2021-02-22,0345,T,27,6.0NRT,299.5,6.2,D
18.505,104.296,316.3,1,1,2021-02-22,0345,T,72,6.0NRT,297.6,11.5,D
18.868,101.525,315,1.1,1,2021-02-22,0345,T,68,6.0NRT,297.7,7.3,D
18.015,104.361,364.3,1,1,2021-02-22,0345,T,100,6.0NRT,301.6,97.3,D
18.014,104.371,324,1,1,2021-02-22,0345,T,78,6.0NRT,300.8,17,D
18.011,104.39,341.5,1,1,2021-02-22,0345,T,91,6.0NRT,299.1,40.5,D
18.275,102.419,320.5,1,1,2021-02-22,0345,T,55,6.0NRT,298,13.3,D
17.829,104.437,316.6,1,1,2021-02-22,0345,T,67,6.0NRT,299.5,8.6,D
17.82,104.435,316,1,1,2021-02-22,0345,T,65,6.0NRT,299.9,7.8,D
18.184,101.89,318,1,1,2021-02-22,0345,T,68,6.0NRT,299.4,10.4,D
18.175,101.889,314.3,1,1,2021-02-22,0345,T,42,6.0NRT,298.4,6.7,D
17.777,104.528,318.8,1,1,2021-02-22,0345,T,71,6.0NRT,300,11,D
17.768,104.526,315.9,1,1,2021-02-22,0345,T,55,6.0NRT,301.1,7.9,D
18.603,97.411,316.7,2,1.4,2021-02-22,0345,T,44,6.0NRT,299.1,16.3,D
17.6,104.606,332.6,1.1,1,2021-02-22,0345,T,64,6.0NRT,300.9,26.7,D
17.598,104.616,326.5,1.1,1,2021-02-22,0345,T,74,6.0NRT,300.1,18.6,D
17.626,104.253,313.2,1,1,2021-02-22,0345,T,36,6.0NRT,301.4,5.8,D
18.343,98.206,321.3,1.7,1.3,2021-02-22,0345,T,68,6.0NRT,299.6,22.6,D
17.741,102.223,317.9,1,1,2021-02-22,0345,T,62,6.0NRT,301.9,6,D
17.627,102.634,321.2,1,1,2021-02-22,0345,T,67,6.0NRT,303.1,6.9,D
17.536,103.191,322.3,1,1,2021-02-22,0345,T,67,6.0NRT,304.7,8,D
17.535,103.201,321.4,1,1,2021-02-22,0345,T,65,6.0NRT,304.3,7.1,D
18.264,97.612,312.3,1.9,1.3,2021-02-22,0345,T,49,6.0NRT,296.1,13.4,D
17.252,104.524,320.3,1.1,1,2021-02-22,0345,T,64,6.0NRT,305.8,7,D
16.753,107.135,311.6,1.5,1.2,2021-02-22,0345,T,39,6.0NRT,295.4,9.7,D
17.179,104.277,320,1,1,2021-02-22,0345,T,36,6.0NRT,305.9,7.3,D
17.162,104.147,317.2,1,1,2021-02-22,0345,T,35,6.0NRT,302.4,4.5,D
17.043,104.911,314.8,1.1,1,2021-02-22,0345,T,33,6.0NRT,302.7,7.4,D
17.245,103.412,318.7,1,1,2021-02-22,0345,T,56,6.0NRT,304.2,5.5,D
17.384,102.212,324.3,1,1,2021-02-22,0345,T,74,6.0NRT,304.1,11.6,D
17.596,100.601,313.8,1.2,1.1,2021-02-22,0345,T,45,6.0NRT,299.7,6.3,D
17.156,103.579,321.9,1,1,2021-02-22,0345,T,60,6.0NRT,305.7,9.4,D
16.863,105.432,315.9,1.2,1.1,2021-02-22,0345,T,41,6.0NRT,304.3,6.2,D
16.861,105.443,317.9,1.2,1.1,2021-02-22,0345,T,61,6.0NRT,305.6,8.3,D
16.853,105.43,328.5,1.2,1.1,2021-02-22,0345,T,81,6.0NRT,303.7,21.6,D
16.852,105.441,330.1,1.2,1.1,2021-02-22,0345,T,82,6.0NRT,303.8,24,D
16.499,107.287,310.8,1.5,1.2,2021-02-22,0345,T,43,6.0NRT,296.9,11.2,D
16.779,105.528,326.6,1.2,1.1,2021-02-22,0345,T,54,6.0NRT,307.9,16.4,D
16.777,105.539,326.3,1.2,1.1,2021-02-22,0345,T,65,6.0NRT,308.3,16.6,D
16.776,105.55,326.6,1.2,1.1,2021-02-22,0345,T,61,6.0NRT,307.7,16.7,D
17.295,102.057,317.3,1,1,2021-02-22,0345,T,38,6.0NRT,302.2,5.3,D
17.271,102.16,322.7,1,1,2021-02-22,0345,T,71,6.0NRT,304.4,9.6,D
16.812,105.104,318.9,1.1,1.1,2021-02-22,0345,T,38,6.0NRT,306.7,6.5,D
17.229,102.196,324.2,1,1,2021-02-22,0345,T,73,6.0NRT,304.7,9.7,D
17.228,102.205,320.7,1,1,2021-02-22,0345,T,66,6.0NRT,304.4,6.1,D
16.278,107.904,309.2,1.7,1.3,2021-02-22,0345,T,38,6.0NRT,297,7.5,D
16.262,107.864,317.8,1.7,1.3,2021-02-22,0345,T,73,6.0NRT,297.6,26.4,D
16.635,104.874,314.8,1.1,1,2021-02-22,0345,T,27,6.0NRT,302.1,8.7,D
16.633,104.884,321.9,1.1,1,2021-02-22,0345,T,69,6.0NRT,301.1,16.3,D
17.454,98.849,319.7,1.5,1.2,2021-02-22,0345,T,0,6.0NRT,300.1,16.2,D
17.444,98.835,322.8,1.5,1.2,2021-02-22,0345,T,69,6.0NRT,299.3,23.6,D
17.409,98.823,318.3,1.5,1.2,2021-02-22,0345,T,59,6.0NRT,301.4,14.4,D
16.514,104.931,318.4,1.1,1,2021-02-22,0345,T,50,6.0NRT,307,8.4,D
17.021,101.385,323,1.1,1,2021-02-22,0345,T,71,6.0NRT,304.5,10.6,D
15.977,108.041,313.6,1.7,1.3,2021-02-22,0345,T,69,6.0NRT,296.5,21.1,D
15.974,108.057,319.1,1.7,1.3,2021-02-22,0345,T,76,6.0NRT,297,30.5,D
16.826,102.626,348.6,1,1,2021-02-22,0345,T,81,6.0NRT,303.2,47.8,D
16.825,102.636,320.9,1,1,2021-02-22,0345,T,42,6.0NRT,302.7,6.8,D
15.978,108.052,321.8,1.7,1.3,2021-02-22,0345,T,70,6.0NRT,297.1,34.5,D
16.817,102.625,319.3,1,1,2021-02-22,0345,T,27,6.0NRT,303.2,5.3,D
16.779,102.828,325.5,1,1,2021-02-22,0345,T,72,6.0NRT,308.2,8.9,D
16.731,103.085,321.3,1,1,2021-02-22,0345,T,63,6.0NRT,306.1,5.4,D
15.968,107.9,308.1,1.7,1.3,2021-02-22,0345,T,55,6.0NRT,297.7,12.3,D
16.626,103.611,324.1,1,1,2021-02-22,0345,T,69,6.0NRT,308.1,8.5,D
16.624,103.62,335,1,1,2021-02-22,0345,T,83,6.0NRT,307.9,22.4,D
16.931,101.437,319.2,1.1,1,2021-02-22,0345,T,55,6.0NRT,302.5,8.2,D
16.93,101.447,316.1,1.1,1,2021-02-22,0345,T,12,6.0NRT,301.8,5.1,D
17.072,100.32,326.4,1.2,1.1,2021-02-22,0345,T,77,6.0NRT,303.8,14.8,D
15.893,107.866,312.6,1.7,1.3,2021-02-22,0345,T,61,6.0NRT,296.9,18.9,D
16.735,102.368,319.7,1,1,2021-02-22,0345,T,21,6.0NRT,303.9,6.3,D
17.181,98.919,321.9,1.5,1.2,2021-02-22,0345,T,72,6.0NRT,301.2,21,D
17.201,98.583,314.9,1.5,1.2,2021-02-22,0345,T,49,6.0NRT,298.7,11,D
16.585,103.012,324.4,1,1,2021-02-22,0345,T,70,6.0NRT,306,9.7,D
16.824,100.81,325.1,1.1,1.1,2021-02-22,0345,T,75,6.0NRT,300.9,18.6,D
16.429,103.51,318.1,1,1,2021-02-22,0345,T,34,6.0NRT,305.4,6.1,D
15.686,108.052,310.2,1.8,1.3,2021-02-22,0345,T,28,6.0NRT,296.2,11.8,D
15.677,108.1,313.7,1.8,1.3,2021-02-22,0345,T,39,6.0NRT,294.3,17.8,D
15.69,108.048,309.9,1.8,1.3,2021-02-22,0345,T,36,6.0NRT,296.9,12.7,D
15.681,108.096,314.7,1.8,1.3,2021-02-22,0345,T,67,6.0NRT,294.5,21.5,D
15.64,107.989,307.8,1.8,1.3,2021-02-22,0345,T,46,6.0NRT,296.1,10.3,D
16.707,100.989,316.8,1.1,1,2021-02-22,0345,T,30,6.0NRT,302.6,8.8,D
15.394,108.657,312.7,2,1.4,2021-02-22,0345,T,36,6.0NRT,297.3,15.7,D
15.391,108.65,309.7,2,1.4,2021-02-22,0345,T,37,6.0NRT,297,12.9,D
15.467,108.129,309.9,1.8,1.3,2021-02-22,0345,T,57,6.0NRT,296.4,14.3,D
15.412,108.309,312.6,1.9,1.3,2021-02-22,0345,T,65,6.0NRT,296.8,17.1,D
15.655,106.319,323,1.3,1.1,2021-02-22,0345,T,75,6.0NRT,310,12,D
16.476,100.734,322.4,1.1,1.1,2021-02-22,0345,T,71,6.0NRT,305.6,9.5,D
16.408,101.231,318.8,1.1,1,2021-02-22,0345,T,46,6.0NRT,304.2,5.8,D
16.567,99.902,320.2,1.2,1.1,2021-02-22,0345,T,61,6.0NRT,303.7,8.7,D
16.147,102.929,322.6,1,1,2021-02-22,0345,T,67,6.0NRT,308,5.4,D
16.543,99.845,324.5,1.2,1.1,2021-02-22,0345,T,74,6.0NRT,301.8,14.9,D
16.578,99.262,320.5,1.4,1.2,2021-02-22,0345,T,57,6.0NRT,303.5,10.6,D
15.646,105.356,321.2,1.2,1.1,2021-02-22,0345,T,66,6.0NRT,306.5,10.8,D
16.497,99.258,321.5,1.4,1.2,2021-02-22,0345,T,49,6.0NRT,304.7,12.1,D
16.396,99.959,321.6,1.2,1.1,2021-02-22,0345,T,67,6.0NRT,304.8,9.4,D
15.796,104.148,318.6,1.1,1,2021-02-22,0345,T,15,6.0NRT,305.5,6.1,D
15.037,108.584,307.8,2,1.4,2021-02-22,0345,T,41,6.0NRT,296.7,11.8,D
15.043,108.598,307.4,2,1.4,2021-02-22,0345,T,28,6.0NRT,295.7,12.5,D
15.118,107.735,318.2,1.7,1.3,2021-02-22,0345,T,61,6.0NRT,299.9,24,D
15.68,104.008,322.1,1,1,2021-02-22,0345,T,50,6.0NRT,309,6.1,D
15.969,101.871,321,1,1,2021-02-22,0345,T,26,6.0NRT,307.2,7.4,D
15.886,102.439,321.3,1,1,2021-02-22,0345,T,56,6.0NRT,307.2,6,D
15.065,107.639,319.8,1.7,1.3,2021-02-22,0345,T,74,6.0NRT,300.6,31.2,D
15.816,102.413,324.1,1,1,2021-02-22,0345,T,64,6.0NRT,308.1,8.8,D
14.926,107.985,316.7,1.8,1.3,2021-02-22,0345,T,72,6.0NRT,299,24.8,D
15.303,105.518,318.6,1.2,1.1,2021-02-22,0345,T,53,6.0NRT,305.7,9.2,D
16.385,97.77,316.5,1.7,1.3,2021-02-22,0345,T,41,6.0NRT,299.1,11.3,D
14.883,107.958,314.9,1.8,1.3,2021-02-22,0345,T,57,6.0NRT,299.2,21.5,D
16.243,98.841,325.6,1.4,1.2,2021-02-22,0345,T,66,6.0NRT,305.1,18.3,D
15.135,106.412,318.7,1.4,1.2,2021-02-22,0345,T,70,6.0NRT,304.3,13.3,D
16.388,97.764,317.8,1.7,1.3,2021-02-22,0345,T,45,6.0NRT,299.4,13,D
14.888,107.951,312.9,1.8,1.3,2021-02-22,0345,T,29,6.0NRT,297.2,17.4,D
15.129,106.404,315.3,1.4,1.2,2021-02-22,0345,T,48,6.0NRT,304.3,9.3,D
15.127,106.417,328.4,1.4,1.2,2021-02-22,0345,T,81,6.0NRT,304.6,29.7,D
16.232,98.805,337.4,1.4,1.2,2021-02-22,0345,T,87,6.0NRT,307,46.1,D
16.228,98.832,333.1,1.4,1.2,2021-02-22,0345,T,84,6.0NRT,306.4,31.6,D
16.226,98.846,334,1.4,1.2,2021-02-22,0345,T,84,6.0NRT,308.3,33.8,D
16.219,98.817,322.2,1.4,1.2,2021-02-22,0345,T,42,6.0NRT,306.7,12.6,D
15.863,101.246,324.4,1.1,1,2021-02-22,0345,T,67,6.0NRT,304.9,12.6,D
15.468,103.942,328,1,1,2021-02-22,0345,T,68,6.0NRT,310.7,13.1,D
14.665,108.818,307.5,2.1,1.4,2021-02-22,0345,T,51,6.0NRT,296.3,15.4,D
15.753,101.636,322.3,1,1,2021-02-22,0345,T,37,6.0NRT,307.7,8.2,D
15.018,106.459,319.7,1.4,1.2,2021-02-22,0345,T,72,6.0NRT,302.1,19.8,D
15.774,101.425,321.2,1,1,2021-02-22,0345,T,26,6.0NRT,303.4,9.3,D
15.735,101.702,323.9,1,1,2021-02-22,0345,T,63,6.0NRT,309.1,7,D
